chart_type,file,source_path,problem_codes,model_axis_diff_codes,x_axis_type,x_gt_axis_type,y_axis_type,y_gt_axis_type,x_ticks,y_ticks,x_ticks_encrypted,y_ticks_encrypted,expected_x_ticks_encrypted,expected_y_ticks_encrypted,grid_path,encrypted_grid_path,ticks_json_path,error
v_bar,v_bar_043.png,f:\program\test-demo\backend\charts\v_bar\v_bar_043.png,,,text,text,numeric,numeric,6,5,6,9,6,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_043_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_043_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_043_ticks.json,
v_bar,v_bar_044.png,f:\program\test-demo\backend\charts\v_bar\v_bar_044.png,,,text,text,numeric,numeric,2,6,2,11,2,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_044_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_044_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_044_ticks.json,
v_bar,v_bar_045.png,f:\program\test-demo\backend\charts\v_bar\v_bar_045.png,,,text,text,numeric,numeric,4,6,4,11,4,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_045_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_045_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_045_ticks.json,
v_bar,v_bar_046.png,f:\program\test-demo\backend\charts\v_bar\v_bar_046.png,,,text,text,numeric,numeric,7,10,7,19,7,19,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_046_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_046_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_046_ticks.json,
v_bar,v_bar_047.png,f:\program\test-demo\backend\charts\v_bar\v_bar_047.png,,,text,text,numeric,numeric,7,8,7,15,7,15,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_047_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_047_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_047_ticks.json,
v_bar,v_bar_048.png,f:\program\test-demo\backend\charts\v_bar\v_bar_048.png,,,text,text,numeric,numeric,4,7,4,13,4,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_048_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_048_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_048_ticks.json,
v_bar,v_bar_049.png,f:\program\test-demo\backend\charts\v_bar\v_bar_049.png,,,text,text,numeric,numeric,2,6,2,11,2,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_049_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_049_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_049_ticks.json,
v_bar,v_bar_050.png,f:\program\test-demo\backend\charts\v_bar\v_bar_050.png,,,text,text,numeric,numeric,20,7,20,13,20,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_050_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_050_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_050_ticks.json,
v_bar,v_bar_051.png,f:\program\test-demo\backend\charts\v_bar\v_bar_051.png,,,text,text,numeric,numeric,14,8,14,15,14,15,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_051_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_051_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_051_ticks.json,
v_bar,v_bar_052.png,f:\program\test-demo\backend\charts\v_bar\v_bar_052.png,,,text,text,numeric,numeric,5,7,5,13,5,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_052_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_052_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_052_ticks.json,
v_bar,v_bar_053.png,f:\program\test-demo\backend\charts\v_bar\v_bar_053.png,,,text,text,numeric,numeric,3,8,3,15,3,15,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_053_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_053_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_053_ticks.json,
v_bar,v_bar_054.png,f:\program\test-demo\backend\charts\v_bar\v_bar_054.png,,,text,text,numeric,numeric,10,9,10,17,10,17,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_054_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_054_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_054_ticks.json,
v_bar,v_bar_055.png,f:\program\test-demo\backend\charts\v_bar\v_bar_055.png,,,text,text,numeric,numeric,4,7,4,13,4,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_055_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_055_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_055_ticks.json,
v_bar,v_bar_056.png,f:\program\test-demo\backend\charts\v_bar\v_bar_056.png,,,text,text,numeric,numeric,8,6,8,11,8,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_056_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_056_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_056_ticks.json,
v_bar,v_bar_057.png,f:\program\test-demo\backend\charts\v_bar\v_bar_057.png,,,text,text,numeric,numeric,10,6,10,11,10,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_057_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_057_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_057_ticks.json,
v_bar,v_bar_059.png,f:\program\test-demo\backend\charts\v_bar\v_bar_059.png,,,text,text,numeric,numeric,4,10,4,19,4,19,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_059_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_059_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_059_ticks.json,
v_bar,v_bar_061.png,f:\program\test-demo\backend\charts\v_bar\v_bar_061.png,,,text,text,numeric,numeric,10,8,10,15,10,15,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_061_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_061_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_061_ticks.json,
v_bar,v_bar_062.png,f:\program\test-demo\backend\charts\v_bar\v_bar_062.png,,,text,text,numeric,numeric,8,9,8,17,8,17,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_062_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_062_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_062_ticks.json,
v_bar,v_bar_063.png,f:\program\test-demo\backend\charts\v_bar\v_bar_063.png,,,text,text,numeric,numeric,6,8,6,15,6,15,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_063_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_063_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_063_ticks.json,
v_bar,v_bar_064.png,f:\program\test-demo\backend\charts\v_bar\v_bar_064.png,,,text,text,numeric,numeric,12,6,12,11,12,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_064_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_064_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_064_ticks.json,
v_bar,v_bar_067.png,f:\program\test-demo\backend\charts\v_bar\v_bar_067.png,,,text,text,numeric,numeric,6,8,6,15,6,15,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_067_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_067_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_067_ticks.json,
v_bar,v_bar_068.png,f:\program\test-demo\backend\charts\v_bar\v_bar_068.png,,,text,text,numeric,numeric,7,9,7,17,7,17,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_068_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_068_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_068_ticks.json,
v_bar,v_bar_070.png,f:\program\test-demo\backend\charts\v_bar\v_bar_070.png,,,text,text,numeric,numeric,9,6,9,11,9,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_070_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_070_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_070_ticks.json,
v_bar,v_bar_071.png,f:\program\test-demo\backend\charts\v_bar\v_bar_071.png,,,text,text,numeric,numeric,4,6,4,11,4,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_071_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_071_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_071_ticks.json,
v_bar,v_bar_073.png,f:\program\test-demo\backend\charts\v_bar\v_bar_073.png,,,text,text,numeric,numeric,12,7,12,13,12,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_073_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_073_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_073_ticks.json,
v_bar,v_bar_074.png,f:\program\test-demo\backend\charts\v_bar\v_bar_074.png,,,text,text,numeric,numeric,5,6,5,11,5,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_074_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_074_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_074_ticks.json,
v_bar,v_bar_075.png,f:\program\test-demo\backend\charts\v_bar\v_bar_075.png,,,text,text,numeric,numeric,11,8,11,15,11,15,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_075_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_075_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_075_ticks.json,
v_bar,v_bar_077.png,f:\program\test-demo\backend\charts\v_bar\v_bar_077.png,,,text,text,numeric,numeric,14,9,14,17,14,17,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_077_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_077_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_077_ticks.json,
v_bar,v_bar_078.png,f:\program\test-demo\backend\charts\v_bar\v_bar_078.png,,,text,text,numeric,numeric,19,9,19,17,19,17,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_078_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_078_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_078_ticks.json,
v_bar,v_bar_079.png,f:\program\test-demo\backend\charts\v_bar\v_bar_079.png,,,text,text,numeric,numeric,20,6,20,11,20,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_079_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_079_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_079_ticks.json,
v_bar,v_bar_080.png,f:\program\test-demo\backend\charts\v_bar\v_bar_080.png,,,text,text,numeric,numeric,4,9,4,17,4,17,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_080_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_080_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_080_ticks.json,
v_bar,v_bar_081.png,f:\program\test-demo\backend\charts\v_bar\v_bar_081.png,,,text,text,numeric,numeric,9,8,9,15,9,15,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_081_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_081_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_081_ticks.json,
v_bar,v_bar_082.png,f:\program\test-demo\backend\charts\v_bar\v_bar_082.png,,,text,text,numeric,numeric,4,6,4,11,4,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_082_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_082_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_082_ticks.json,
v_bar,v_bar_083.png,f:\program\test-demo\backend\charts\v_bar\v_bar_083.png,,,text,text,numeric,numeric,16,5,16,9,16,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_083_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_083_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_083_ticks.json,
v_bar,v_bar_085.png,f:\program\test-demo\backend\charts\v_bar\v_bar_085.png,,,text,text,numeric,numeric,7,8,7,15,7,15,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_085_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_085_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_085_ticks.json,
v_bar,v_bar_087.png,f:\program\test-demo\backend\charts\v_bar\v_bar_087.png,,,text,text,numeric,numeric,13,8,13,15,13,15,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_087_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_087_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_087_ticks.json,
v_bar,v_bar_088.png,f:\program\test-demo\backend\charts\v_bar\v_bar_088.png,,,text,text,numeric,numeric,11,8,11,15,11,15,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_088_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_088_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_088_ticks.json,
v_bar,v_bar_089.png,f:\program\test-demo\backend\charts\v_bar\v_bar_089.png,,,text,text,numeric,numeric,8,9,8,17,8,17,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_089_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_089_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_089_ticks.json,
v_bar,v_bar_090.png,f:\program\test-demo\backend\charts\v_bar\v_bar_090.png,,,text,text,numeric,numeric,11,6,11,11,11,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_090_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_090_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_090_ticks.json,
v_bar,v_bar_091.png,f:\program\test-demo\backend\charts\v_bar\v_bar_091.png,,,text,text,numeric,numeric,11,9,11,17,11,17,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_091_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_091_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_091_ticks.json,
v_bar,v_bar_093.png,f:\program\test-demo\backend\charts\v_bar\v_bar_093.png,,,text,text,numeric,numeric,4,6,4,11,4,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_093_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_093_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_093_ticks.json,
v_bar,v_bar_094.png,f:\program\test-demo\backend\charts\v_bar\v_bar_094.png,,,text,text,numeric,numeric,4,9,4,17,4,17,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_094_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_094_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_094_ticks.json,
v_bar,v_bar_096.png,f:\program\test-demo\backend\charts\v_bar\v_bar_096.png,,,text,text,numeric,numeric,9,8,9,15,9,15,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_096_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_096_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_096_ticks.json,
v_bar,v_bar_097.png,f:\program\test-demo\backend\charts\v_bar\v_bar_097.png,,,text,text,numeric,numeric,12,6,12,11,12,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_097_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_097_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_097_ticks.json,
